transaction_id,date,account_id,amount,category,is_duplicate,is_high_value,is_suspicious_account,risk_score,risk_level
643,2024-01-22,ACC1010,396.94,Groceries,False,False,False,0.0,Low
767,2024-01-23,ACC9999,464.96,Healthcare,False,False,True,25.0,Low
592,2024-01-23,ACC1016,1389.66,Healthcare,False,False,False,0.0,Low
584,2024-01-23,ACC1003,47.13,Travel,False,False,False,0.0,Low
582,2024-01-23,ACC1000,1348.55,Dining,False,False,False,0.0,Low
144,2024-01-23,ACC1021,1748.84,Transfer,False,False,False,0.0,Low
426,2024-01-23,ACC1013,214.18,Electronics,False,False,False,0.0,Low
23,2024-01-23,ACC1019,1038.68,Dining,False,False,False,0.0,Low
228,2024-01-23,ACC1023,4184.81,Groceries,False,False,False,0.0,Low
640,2024-01-23,ACC1014,686.8,Healthcare,False,False,False,0.0,Low
383,2024-01-23,ACC1011,692.02,Utilities,False,False,False,0.0,Low
95,2024-01-23,ACC1021,2945.69,Dining,False,False,False,0.0,Low
532,2024-01-23,ACC1016,602.66,Healthcare,False,False,False,0.0,Low
524,2024-01-23,ACC1008,157.21,Dining,False,False,False,0.0,Low
746,2024-01-23,ACC9999,1501.24,Electronics,False,False,True,25.0,Low
324,2024-01-23,ACC1014,2880.36,Dining,False,False,False,0.0,Low
747,2024-01-23,ACC9999,1087.18,Entertainment,False,False,True,25.0,Low
210,2024-01-23,ACC1013,531.69,Transfer,False,False,False,0.0,Low
477,2024-01-23,ACC1014,737.24,Transfer,False,False,False,0.0,Low
158,2024-01-23,ACC1000,239.92,Groceries,False,False,False,0.0,Low
94,2024-01-24,ACC1004,449.08,Healthcare,False,False,False,0.0,Low
574,2024-01-24,ACC1018,1778.95,Groceries,False,False,False,0.0,Low
724,2024-01-24,ACC9999,1431.98,Utilities,False,False,True,25.0,Low
102,2024-01-24,ACC1012,2041.47,Utilities,False,False,False,0.0,Low
268,2024-01-24,ACC1007,623.39,Electronics,False,False,False,0.0,Low
533,2024-01-24,ACC1003,307.7,Utilities,False,False,False,0.0,Low
285,2024-01-24,ACC1008,2246.46,Entertainment,False,False,False,0.0,Low
70,2024-01-24,ACC1018,857.87,Entertainment,False,False,False,0.0,Low
430,2024-01-24,ACC1004,659.86,Healthcare,False,False,False,0.0,Low
50,2024-01-24,ACC1004,916.47,Electronics,False,False,False,0.0,Low
596,2024-01-24,ACC1008,1959.96,Groceries,False,False,False,0.0,Low
349,2024-01-24,ACC1004,767.98,Groceries,False,False,False,0.0,Low
152,2024-01-24,ACC1010,3822.48,Transfer,False,False,False,0.0,Low
461,2024-01-24,ACC1016,1763.04,Healthcare,False,False,False,0.0,Low
387,2024-01-24,ACC1023,1805.68,Electronics,False,False,False,0.0,Low
386,2024-01-24,ACC1014,182.23,Electronics,False,False,False,0.0,Low
143,2024-01-24,ACC1020,2071.22,Utilities,False,False,False,0.0,Low
775,2024-01-24,ACC9999,2159.87,Entertainment,False,False,True,25.0,Low
502,2024-01-24,ACC1017,360.61,Travel,False,False,False,0.0,Low
270,2024-01-24,ACC1009,1107.55,Entertainment,False,False,False,0.0,Low
276,2024-01-24,ACC1003,1856.46,Transfer,False,False,False,0.0,Low
494,2024-01-24,ACC1001,2696.7,Healthcare,False,False,False,0.0,Low
734,2024-01-25,ACC9999,702.81,Transfer,False,False,True,25.0,Low
48,2024-01-25,ACC1011,601.31,Transfer,False,False,False,0.0,Low
726,2024-01-25,ACC9999,527.26,Transfer,False,False,True,25.0,Low
439,2024-01-25,ACC1019,3199.27,Groceries,False,False,False,0.0,Low
5,2024-01-25,ACC1011,1751.59,Utilities,False,False,False,0.0,Low
331,2024-01-25,ACC1018,86.03,Healthcare,False,False,False,0.0,Low
9,2024-01-25,ACC1003,871.18,Healthcare,False,False,False,0.0,Low
632,2024-01-25,ACC1011,1371.71,Travel,False,False,False,0.0,Low
706,2024-01-25,ACC1018,16977.6,Transfer,False,True,False,30.0,Low
627,2024-01-25,ACC1022,1894.4,Transfer,False,False,False,0.0,Low
131,2024-01-25,ACC1017,2847.54,Travel,False,False,False,0.0,Low
129,2024-01-25,ACC1019,1702.39,Travel,False,False,False,0.0,Low
107,2024-01-25,ACC1010,3523.25,Healthcare,False,False,False,0.0,Low
33,2024-01-25,ACC1004,1409.22,Utilities,False,False,False,0.0,Low
42,2024-01-26,ACC1023,948.72,Travel,False,False,False,0.0,Low
20,2024-01-26,ACC1008,2430.24,Utilities,False,False,False,0.0,Low
716,2024-01-26,ACC9999,569.76,Transfer,False,False,True,25.0,Low
195,2024-01-26,ACC1008,863.06,Dining,False,False,False,0.0,Low
756,2024-01-26,ACC9999,2115.24,Transfer,False,False,True,25.0,Low
761,2024-01-26,ACC9999,777.91,Travel,False,False,True,25.0,Low
372,2024-01-26,ACC1003,147.42,Transfer,False,False,False,0.0,Low
508,2024-01-26,ACC1007,5314.23,Entertainment,False,False,False,0.0,Low
750,2024-01-26,ACC9999,1174.5,Travel,False,False,True,25.0,Low
19,2024-01-26,ACC1013,2332.0,Groceries,False,False,False,0.0,Low
733,2024-01-26,ACC9999,144.86,Travel,False,False,True,25.0,Low
361,2024-01-26,ACC1008,2729.79,Healthcare,False,False,False,0.0,Low
517,2024-01-26,ACC1011,272.37,Dining,False,False,False,0.0,Low
543,2024-01-26,ACC1007,3413.61,Dining,False,False,False,0.0,Low
407,2024-01-26,ACC1001,887.29,Travel,False,False,False,0.0,Low
247,2024-01-26,ACC1014,2605.38,Utilities,False,False,False,0.0,Low
145,2024-01-26,ACC1008,2551.75,Utilities,False,False,False,0.0,Low
636,2024-01-27,ACC1003,1838.34,Dining,False,False,False,0.0,Low
629,2024-01-27,ACC1016,542.9,Utilities,False,False,False,0.0,Low
38,2024-01-27,ACC1024,357.02,Entertainment,False,False,False,0.0,Low
625,2024-01-27,ACC1023,792.83,Healthcare,False,False,False,0.0,Low
100,2024-01-27,ACC1004,2917.86,Electronics,False,False,False,0.0,Low
199,2024-01-27,ACC1019,2088.72,Healthcare,False,False,False,0.0,Low
641,2024-01-27,ACC1021,1590.25,Entertainment,False,False,False,0.0,Low
112,2024-01-27,ACC1002,268.72,Utilities,False,False,False,0.0,Low
85,2024-01-27,ACC1019,1053.77,Healthcare,False,False,False,0.0,Low
378,2024-01-27,ACC1002,2073.69,Groceries,False,False,False,0.0,Low
721,2024-01-27,ACC9999,761.7,Travel,False,False,True,25.0,Low
658,2024-01-27,ACC1007,1865.22,Electronics,False,False,False,0.0,Low
385,2024-01-27,ACC1011,273.49,Dining,False,False,False,0.0,Low
576,2024-01-28,ACC1019,1241.01,Transfer,False,False,False,0.0,Low
483,2024-01-28,ACC1009,1477.81,Entertainment,False,False,False,0.0,Low
594,2024-01-28,ACC1017,4020.52,Dining,False,False,False,0.0,Low
744,2024-01-28,ACC9999,765.4,Groceries,False,False,True,25.0,Low
647,2024-01-28,ACC1007,275.91,Healthcare,False,False,False,0.0,Low
89,2024-01-28,ACC1005,2439.27,Travel,False,False,False,0.0,Low
139,2024-01-28,ACC1007,2761.52,Electronics,False,False,False,0.0,Low
120,2024-01-28,ACC1007,748.34,Transfer,False,False,False,0.0,Low
170,2024-01-28,ACC1016,1052.35,Dining,False,False,False,0.0,Low
260,2024-01-28,ACC1002,1036.58,Travel,False,False,False,0.0,Low
354,2024-01-28,ACC1024,3159.7,Transfer,False,False,False,0.0,Low
448,2024-01-28,ACC1024,1987.46,Entertainment,False,False,False,0.0,Low
307,2024-01-28,ACC1016,1459.34,Healthcare,False,False,False,0.0,Low
337,2024-01-28,ACC1005,1087.28,Utilities,False,False,False,0.0,Low
352,2024-01-28,ACC1000,41.81,Dining,False,False,False,0.0,Low
265,2024-01-28,ACC1004,1993.38,Healthcare,False,False,False,0.0,Low
302,2024-01-28,ACC1021,570.35,Transfer,False,False,False,0.0,Low
257,2024-01-28,ACC1024,492.92,Travel,False,False,False,0.0,Low
420,2024-01-29,ACC1000,1041.11,Utilities,False,False,False,0.0,Low
561,2024-01-29,ACC1024,203.61,Entertainment,False,False,False,0.0,Low
130,2024-01-29,ACC1006,1009.71,Dining,False,False,False,0.0,Low
425,2024-01-29,ACC1020,397.18,Travel,False,False,False,0.0,Low
86,2024-01-29,ACC1020,1497.19,Entertainment,False,False,False,0.0,Low
428,2024-01-29,ACC1002,969.18,Dining,False,False,False,0.0,Low
515,2024-01-29,ACC1015,2355.84,Dining,False,False,False,0.0,Low
49,2024-01-29,ACC1007,1291.68,Entertainment,False,False,False,0.0,Low
81,2024-01-29,ACC1014,690.32,Dining,False,False,False,0.0,Low
166,2024-01-29,ACC1007,1175.15,Electronics,False,False,False,0.0,Low
522,2024-01-29,ACC1007,1431.01,Utilities,False,False,False,0.0,Low
717,2024-01-29,ACC9999,1270.15,Dining,False,False,True,25.0,Low
304,2024-01-29,ACC1010,1975.9,Dining,False,False,False,0.0,Low
482,2024-01-29,ACC1015,1646.25,Dining,False,False,False,0.0,Low
719,2024-01-29,ACC9999,665.31,Entertainment,False,False,True,25.0,Low
753,2024-01-29,ACC9999,1947.11,Electronics,False,False,True,25.0,Low
470,2024-01-29,ACC1009,2877.55,Dining,False,False,False,0.0,Low
391,2024-01-30,ACC1001,2520.65,Electronics,False,False,False,0.0,Low
160,2024-01-30,ACC1015,539.42,Groceries,False,False,False,0.0,Low
505,2024-01-30,ACC1021,1684.42,Dining,False,False,False,0.0,Low
72,2024-01-30,ACC1013,396.7,Electronics,False,False,False,0.0,Low
316,2024-01-30,ACC1014,1067.49,Electronics,False,False,False,0.0,Low
758,2024-01-30,ACC9999,1383.5,Electronics,False,False,True,25.0,Low
785,2024-01-30,ACC1010,189.4,Travel,True,False,False,35.0,Low
104,2024-01-30,ACC1005,2769.28,Healthcare,False,False,False,0.0,Low
338,2024-01-30,ACC1000,627.23,Entertainment,False,False,False,0.0,Low
732,2024-01-30,ACC9999,840.44,Healthcare,False,False,True,25.0,Low
132,2024-01-30,ACC1011,1726.96,Entertainment,False,False,False,0.0,Low
283,2024-01-30,ACC1007,2830.6,Utilities,False,False,False,0.0,Low
559,2024-01-30,ACC1009,749.04,Electronics,False,False,False,0.0,Low
64,2024-01-30,ACC1024,1115.24,Dining,False,False,False,0.0,Low
566,2024-01-30,ACC1017,1072.67,Utilities,False,False,False,0.0,Low
46,2024-01-30,ACC1008,881.29,Groceries,False,False,False,0.0,Low
705,2024-01-30,ACC1013,12387.86,Dining,False,True,False,30.0,Low
688,2024-01-30,ACC1009,2203.44,Dining,False,False,False,0.0,Low
519,2024-01-30,ACC1010,189.4,Travel,True,False,False,35.0,Low
54,2024-01-30,ACC1018,1531.67,Healthcare,False,False,False,0.0,Low
24,2024-01-30,ACC1008,992.42,Electronics,False,False,False,0.0,Low
409,2024-01-30,ACC1015,945.84,Transfer,False,False,False,0.0,Low
294,2024-01-30,ACC1020,880.15,Electronics,False,False,False,0.0,Low
296,2024-01-31,ACC1019,2081.23,Electronics,False,False,False,0.0,Low
607,2024-01-31,ACC1019,3366.58,Healthcare,False,False,False,0.0,Low
344,2024-01-31,ACC1000,1032.7,Electronics,False,False,False,0.0,Low
277,2024-01-31,ACC1008,3308.81,Entertainment,False,False,False,0.0,Low
11,2024-01-31,ACC1011,2124.46,Travel,False,False,False,0.0,Low
151,2024-01-31,ACC1005,2149.54,Transfer,False,False,False,0.0,Low
541,2024-01-31,ACC1003,833.2,Dining,False,False,False,0.0,Low
10,2024-01-31,ACC1001,2872.24,Utilities,False,False,False,0.0,Low
319,2024-01-31,ACC1018,3071.31,Groceries,False,False,False,0.0,Low
375,2024-01-31,ACC1004,121.7,Utilities,False,False,False,0.0,Low
184,2024-01-31,ACC1013,6079.61,Travel,False,False,False,0.0,Low
771,2024-01-31,ACC9999,797.9,Electronics,False,False,True,25.0,Low
318,2024-01-31,ACC1000,1265.25,Dining,False,False,False,0.0,Low
37,2024-01-31,ACC1002,775.73,Electronics,False,False,False,0.0,Low
708,2024-01-31,ACC1012,13435.17,Transfer,False,True,False,30.0,Low
384,2024-02-01,ACC1002,282.94,Utilities,False,False,False,0.0,Low
123,2024-02-01,ACC1012,1430.76,Entertainment,False,False,False,0.0,Low
301,2024-02-01,ACC1021,836.25,Dining,False,False,False,0.0,Low
395,2024-02-01,ACC1009,2521.25,Transfer,False,False,False,0.0,Low
639,2024-02-01,ACC1018,768.91,Groceries,False,False,False,0.0,Low
638,2024-02-01,ACC1000,623.76,Groceries,False,False,False,0.0,Low
190,2024-02-01,ACC1012,4297.09,Dining,False,False,False,0.0,Low
311,2024-02-01,ACC1019,1110.26,Entertainment,False,False,False,0.0,Low
392,2024-02-01,ACC1009,2002.43,Groceries,False,False,False,0.0,Low
637,2024-02-01,ACC1010,2622.51,Dining,False,False,False,0.0,Low
126,2024-02-01,ACC1012,521.54,Groceries,False,False,False,0.0,Low
183,2024-02-01,ACC1022,521.51,Entertainment,False,False,False,0.0,Low
720,2024-02-01,ACC9999,981.72,Dining,False,False,True,25.0,Low
128,2024-02-01,ACC1019,505.57,Electronics,False,False,False,0.0,Low
185,2024-02-01,ACC1014,1059.03,Utilities,False,False,False,0.0,Low
510,2024-02-01,ACC1015,515.29,Groceries,False,False,False,0.0,Low
303,2024-02-01,ACC1012,690.81,Utilities,False,False,False,0.0,Low
7,2024-02-01,ACC1008,1180.02,Groceries,False,False,False,0.0,Low
689,2024-02-01,ACC1013,458.37,Travel,False,False,False,0.0,Low
30,2024-02-01,ACC1006,2249.29,Transfer,False,False,False,0.0,Low
167,2024-02-01,ACC1011,327.24,Utilities,False,False,False,0.0,Low
77,2024-02-01,ACC1001,838.1,Electronics,False,False,False,0.0,Low
462,2024-02-01,ACC1016,1595.25,Utilities,False,False,False,0.0,Low
284,2024-02-02,ACC1016,1846.23,Entertainment,False,False,False,0.0,Low
172,2024-02-02,ACC1024,1607.43,Healthcare,False,False,False,0.0,Low
323,2024-02-02,ACC1020,1100.11,Electronics,False,False,False,0.0,Low
97,2024-02-02,ACC1003,866.49,Dining,False,False,False,0.0,Low
587,2024-02-02,ACC1017,547.84,Utilities,False,False,False,0.0,Low
103,2024-02-02,ACC1002,2412.73,Utilities,False,False,False,0.0,Low
698,2024-02-02,ACC1008,1440.32,Groceries,False,False,False,0.0,Low
527,2024-02-02,ACC1021,3035.01,Utilities,False,False,False,0.0,Low
692,2024-02-02,ACC1019,2021.06,Entertainment,False,False,False,0.0,Low
169,2024-02-02,ACC1024,3082.12,Transfer,False,False,False,0.0,Low
421,2024-02-02,ACC1001,1227.58,Transfer,False,False,False,0.0,Low
3,2024-02-02,ACC1019,632.12,Entertainment,False,False,False,0.0,Low
403,2024-02-02,ACC1001,593.51,Entertainment,False,False,False,0.0,Low
662,2024-02-02,ACC1017,874.95,Transfer,False,False,False,0.0,Low
645,2024-02-02,ACC1019,1042.51,Groceries,False,False,False,0.0,Low
516,2024-02-03,ACC1016,553.73,Utilities,False,False,False,0.0,Low
67,2024-02-03,ACC1020,811.57,Utilities,False,False,False,0.0,Low
464,2024-02-03,ACC1003,1036.05,Electronics,False,False,False,0.0,Low
287,2024-02-03,ACC1018,1044.57,Travel,False,False,False,0.0,Low
306,2024-02-03,ACC1002,356.75,Utilities,False,False,False,0.0,Low
476,2024-02-03,ACC1024,1389.31,Electronics,False,False,False,0.0,Low
591,2024-02-03,ACC1000,2924.2,Entertainment,False,False,False,0.0,Low
674,2024-02-03,ACC1008,137.96,Transfer,False,False,False,0.0,Low
768,2024-02-03,ACC9999,977.42,Entertainment,False,False,True,25.0,Low
683,2024-02-03,ACC1019,999.53,Transfer,False,False,False,0.0,Low
267,2024-02-03,ACC1008,3295.36,Entertainment,False,False,False,0.0,Low
368,2024-02-03,ACC1024,2123.97,Dining,False,False,False,0.0,Low
730,2024-02-03,ACC9999,502.26,Travel,False,False,True,25.0,Low
696,2024-02-03,ACC1024,781.26,Entertainment,False,False,False,0.0,Low
678,2024-02-03,ACC1005,1494.42,Electronics,False,False,False,0.0,Low
221,2024-02-03,ACC1020,2109.04,Electronics,False,False,False,0.0,Low
563,2024-02-03,ACC1018,211.51,Electronics,False,False,False,0.0,Low
124,2024-02-03,ACC1011,314.29,Electronics,False,False,False,0.0,Low
295,2024-02-03,ACC1006,1387.95,Dining,False,False,False,0.0,Low
289,2024-02-03,ACC1018,1731.8,Utilities,False,False,False,0.0,Low
262,2024-02-03,ACC1020,1442.08,Utilities,False,False,False,0.0,Low
252,2024-02-03,ACC1011,372.03,Electronics,False,False,False,0.0,Low
451,2024-02-03,ACC1004,1188.34,Electronics,False,False,False,0.0,Low
31,2024-02-03,ACC1006,1012.94,Groceries,False,False,False,0.0,Low
743,2024-02-03,ACC9999,140.19,Utilities,False,False,True,25.0,Low
447,2024-02-03,ACC1006,1103.54,Transfer,False,False,False,0.0,Low
122,2024-02-04,ACC1011,686.07,Groceries,False,False,False,0.0,Low
13,2024-02-04,ACC1020,1457.51,Utilities,False,False,False,0.0,Low
376,2024-02-04,ACC1006,278.29,Dining,False,False,False,0.0,Low
180,2024-02-04,ACC1009,1598.8,Transfer,False,False,False,0.0,Low
235,2024-02-04,ACC1014,416.93,Travel,False,False,False,0.0,Low
520,2024-02-04,ACC1005,1186.18,Entertainment,False,False,False,0.0,Low
179,2024-02-04,ACC1017,661.73,Healthcare,False,False,False,0.0,Low
423,2024-02-04,ACC1015,1737.47,Travel,False,False,False,0.0,Low
693,2024-02-04,ACC1002,999.62,Groceries,False,False,False,0.0,Low
669,2024-02-04,ACC1006,1941.34,Transfer,False,False,False,0.0,Low
667,2024-02-04,ACC1006,5228.35,Transfer,False,False,False,0.0,Low
321,2024-02-04,ACC1008,366.05,Travel,False,False,False,0.0,Low
702,2024-02-04,ACC1014,18738.56,Groceries,False,True,False,30.0,Low
236,2024-02-04,ACC1023,1135.32,Entertainment,False,False,False,0.0,Low
333,2024-02-04,ACC1002,2687.0,Travel,False,False,False,0.0,Low
118,2024-02-04,ACC1007,1077.19,Healthcare,False,False,False,0.0,Low
455,2024-02-04,ACC1019,1320.01,Entertainment,False,False,False,0.0,Low
363,2024-02-04,ACC1008,3593.47,Travel,False,False,False,0.0,Low
456,2024-02-04,ACC1021,1363.95,Electronics,False,False,False,0.0,Low
25,2024-02-04,ACC1018,904.92,Healthcare,False,False,False,0.0,Low
115,2024-02-05,ACC1020,1481.27,Groceries,False,False,False,0.0,Low
91,2024-02-05,ACC1023,4042.01,Healthcare,False,False,False,0.0,Low
345,2024-02-05,ACC1004,3623.53,Transfer,False,False,False,0.0,Low
374,2024-02-05,ACC1024,2378.56,Travel,False,False,False,0.0,Low
322,2024-02-05,ACC1023,2402.98,Utilities,False,False,False,0.0,Low
359,2024-02-05,ACC1014,2013.65,Utilities,False,False,False,0.0,Low
367,2024-02-05,ACC1014,1217.57,Transfer,False,False,False,0.0,Low
140,2024-02-05,ACC1013,6217.95,Healthcare,False,False,False,0.0,Low
466,2024-02-05,ACC1015,1089.3,Travel,False,False,False,0.0,Low
16,2024-02-05,ACC1006,904.15,Transfer,False,False,False,0.0,Low
205,2024-02-05,ACC1007,526.93,Groceries,False,False,False,0.0,Low
404,2024-02-05,ACC1020,847.81,Entertainment,False,False,False,0.0,Low
608,2024-02-05,ACC1008,1563.78,Groceries,False,False,False,0.0,Low
431,2024-02-05,ACC1011,1526.59,Transfer,False,False,False,0.0,Low
243,2024-02-05,ACC1022,606.53,Healthcare,False,False,False,0.0,Low
15,2024-02-06,ACC1000,2097.37,Transfer,False,False,False,0.0,Low
259,2024-02-06,ACC1021,836.28,Healthcare,False,False,False,0.0,Low
620,2024-02-06,ACC1007,2240.49,Travel,False,False,False,0.0,Low
105,2024-02-06,ACC1019,625.67,Healthcare,False,False,False,0.0,Low
422,2024-02-06,ACC1022,1218.82,Utilities,False,False,False,0.0,Low
540,2024-02-06,ACC1013,2164.05,Electronics,False,False,False,0.0,Low
141,2024-02-06,ACC1018,2027.6,Entertainment,False,False,False,0.0,Low
62,2024-02-06,ACC1020,893.19,Electronics,False,False,False,0.0,Low
565,2024-02-06,ACC1023,815.03,Travel,False,False,False,0.0,Low
188,2024-02-06,ACC1019,1191.98,Utilities,False,False,False,0.0,Low
452,2024-02-06,ACC1019,655.29,Electronics,False,False,False,0.0,Low
14,2024-02-06,ACC1005,1577.85,Healthcare,False,False,False,0.0,Low
223,2024-02-07,ACC1001,209.34,Transfer,False,False,False,0.0,Low
87,2024-02-07,ACC1011,1524.07,Transfer,False,False,False,0.0,Low
495,2024-02-07,ACC1020,2110.96,Groceries,False,False,False,0.0,Low
178,2024-02-07,ACC1023,524.99,Groceries,False,False,False,0.0,Low
686,2024-02-07,ACC1011,2171.93,Travel,False,False,False,0.0,Low
486,2024-02-07,ACC1022,851.44,Healthcare,False,False,False,0.0,Low
44,2024-02-07,ACC1007,243.82,Entertainment,False,False,False,0.0,Low
328,2024-02-07,ACC1001,606.62,Transfer,False,False,False,0.0,Low
666,2024-02-07,ACC1002,1914.16,Dining,False,False,False,0.0,Low
73,2024-02-07,ACC1020,452.46,Dining,False,False,False,0.0,Low
762,2024-02-07,ACC9999,377.88,Entertainment,False,False,True,25.0,Low
497,2024-02-07,ACC1008,373.71,Transfer,False,False,False,0.0,Low
697,2024-02-07,ACC1021,1063.9,Groceries,False,False,False,0.0,Low
342,2024-02-07,ACC1018,1812.64,Travel,False,False,False,0.0,Low
279,2024-02-07,ACC1005,542.92,Electronics,False,False,False,0.0,Low
382,2024-02-07,ACC1018,1134.53,Transfer,False,False,False,0.0,Low
604,2024-02-07,ACC1003,2319.04,Transfer,False,False,False,0.0,Low
748,2024-02-07,ACC9999,2459.35,Dining,False,False,True,25.0,Low
162,2024-02-08,ACC1017,1245.39,Transfer,False,False,False,0.0,Low
233,2024-02-08,ACC1021,637.15,Transfer,False,False,False,0.0,Low
182,2024-02-08,ACC1006,1881.51,Healthcare,False,False,False,0.0,Low
244,2024-02-08,ACC1000,4273.61,Electronics,False,False,False,0.0,Low
701,2024-02-08,ACC1009,21843.28,Transfer,False,True,False,30.0,Low
164,2024-02-08,ACC1021,609.93,Entertainment,False,False,False,0.0,Low
735,2024-02-08,ACC9999,1355.98,Travel,False,False,True,25.0,Low
175,2024-02-08,ACC1011,1939.63,Travel,False,False,False,0.0,Low
446,2024-02-08,ACC1002,2402.53,Dining,False,False,False,0.0,Low
769,2024-02-08,ACC9999,2047.41,Healthcare,False,False,True,25.0,Low
709,2024-02-08,ACC1001,23993.0,Entertainment,False,True,False,30.0,Low
34,2024-02-08,ACC1016,1356.03,Utilities,False,False,False,0.0,Low
377,2024-02-08,ACC1004,1389.34,Dining,False,False,False,0.0,Low
611,2024-02-08,ACC1022,1992.8,Dining,False,False,False,0.0,Low
218,2024-02-08,ACC1013,1940.81,Entertainment,False,False,False,0.0,Low
560,2024-02-08,ACC1011,1433.69,Dining,False,False,False,0.0,Low
197,2024-02-08,ACC1006,1727.67,Travel,False,False,False,0.0,Low
609,2024-02-08,ACC1001,1549.12,Healthcare,False,False,False,0.0,Low
159,2024-02-08,ACC1015,1088.39,Entertainment,False,False,False,0.0,Low
664,2024-02-08,ACC1022,1347.2,Utilities,False,False,False,0.0,Low
405,2024-02-08,ACC1005,2057.62,Travel,False,False,False,0.0,Low
381,2024-02-09,ACC1019,1795.56,Electronics,False,False,False,0.0,Low
389,2024-02-09,ACC1015,1825.76,Travel,False,False,False,0.0,Low
242,2024-02-09,ACC1002,3683.51,Healthcare,False,False,False,0.0,Low
711,2024-02-09,ACC1011,10911.17,Healthcare,False,True,False,30.0,Low
642,2024-02-09,ACC1017,5104.72,Electronics,False,False,False,0.0,Low
241,2024-02-09,ACC1018,1365.52,Healthcare,False,False,False,0.0,Low
142,2024-02-09,ACC1018,679.44,Entertainment,False,False,False,0.0,Low
281,2024-02-09,ACC1001,1369.4,Utilities,False,False,False,0.0,Low
663,2024-02-09,ACC1001,1752.34,Entertainment,False,False,False,0.0,Low
757,2024-02-09,ACC9999,402.89,Groceries,False,False,True,25.0,Low
80,2024-02-09,ACC1012,6862.92,Electronics,False,False,False,0.0,Low
255,2024-02-09,ACC1002,1117.89,Electronics,False,False,False,0.0,Low
161,2024-02-09,ACC1008,1994.67,Dining,False,False,False,0.0,Low
679,2024-02-09,ACC1008,3700.94,Entertainment,False,False,False,0.0,Low
196,2024-02-10,ACC1005,1634.88,Entertainment,False,False,False,0.0,Low
764,2024-02-10,ACC9999,1486.15,Utilities,False,False,True,25.0,Low
703,2024-02-10,ACC1023,9815.11,Electronics,False,True,False,30.0,Low
346,2024-02-10,ACC1021,2267.79,Dining,False,False,False,0.0,Low
652,2024-02-10,ACC1009,1141.93,Utilities,False,False,False,0.0,Low
739,2024-02-10,ACC9999,390.27,Transfer,False,False,True,25.0,Low
230,2024-02-10,ACC1004,1183.33,Entertainment,False,False,False,0.0,Low
415,2024-02-10,ACC1004,585.62,Healthcare,False,False,False,0.0,Low
593,2024-02-10,ACC1023,802.69,Electronics,False,False,False,0.0,Low
622,2024-02-10,ACC1003,2162.57,Entertainment,False,False,False,0.0,Low
52,2024-02-10,ACC1005,1650.85,Dining,False,False,False,0.0,Low
442,2024-02-10,ACC1019,1164.99,Groceries,False,False,False,0.0,Low
357,2024-02-11,ACC1004,446.17,Transfer,False,False,False,0.0,Low
718,2024-02-11,ACC9999,89.56,Travel,False,False,True,25.0,Low
84,2024-02-11,ACC1020,483.88,Dining,False,False,False,0.0,Low
75,2024-02-11,ACC1003,1834.65,Dining,False,False,False,0.0,Low
92,2024-02-11,ACC1011,4067.21,Entertainment,False,False,False,0.0,Low
680,2024-02-11,ACC1012,1893.49,Utilities,False,False,False,0.0,Low
509,2024-02-11,ACC1003,680.68,Travel,False,False,False,0.0,Low
393,2024-02-11,ACC1002,4445.53,Travel,False,False,False,0.0,Low
280,2024-02-11,ACC1018,362.17,Groceries,False,False,False,0.0,Low
76,2024-02-11,ACC1014,357.79,Electronics,False,False,False,0.0,Low
528,2024-02-11,ACC1016,2157.31,Transfer,False,False,False,0.0,Low
314,2024-02-11,ACC1023,1831.88,Electronics,False,False,False,0.0,Low
297,2024-02-11,ACC1022,2076.28,Healthcare,False,False,False,0.0,Low
599,2024-02-11,ACC1009,116.17,Utilities,False,False,False,0.0,Low
440,2024-02-11,ACC1000,405.7,Transfer,False,False,False,0.0,Low
537,2024-02-11,ACC1014,2727.91,Transfer,False,False,False,0.0,Low
71,2024-02-11,ACC1010,217.22,Groceries,False,False,False,0.0,Low
305,2024-02-12,ACC1024,1133.48,Groceries,False,False,False,0.0,Low
772,2024-02-12,ACC9999,1880.95,Electronics,True,False,True,60.0,Medium
272,2024-02-12,ACC1003,2039.6,Electronics,False,False,False,0.0,Low
727,2024-02-12,ACC9999,1004.55,Dining,False,False,True,25.0,Low
55,2024-02-12,ACC1006,4023.33,Groceries,False,False,False,0.0,Low
710,2024-02-12,ACC1001,19277.08,Entertainment,False,True,False,30.0,Low
468,2024-02-12,ACC1010,1696.75,Transfer,False,False,False,0.0,Low
474,2024-02-12,ACC1001,1133.75,Dining,False,False,False,0.0,Low
203,2024-02-12,ACC1023,677.51,Healthcare,False,False,False,0.0,Low
552,2024-02-12,ACC1017,1835.53,Dining,False,False,False,0.0,Low
417,2024-02-12,ACC1010,415.45,Travel,False,False,False,0.0,Low
416,2024-02-12,ACC1014,1593.33,Utilities,False,False,False,0.0,Low
786,2024-02-12,ACC9999,1880.95,Electronics,True,False,True,60.0,Medium
371,2024-02-12,ACC1017,1120.59,Dining,False,False,False,0.0,Low
370,2024-02-12,ACC1023,1357.6,Entertainment,False,False,False,0.0,Low
631,2024-02-12,ACC1009,2232.62,Transfer,False,False,False,0.0,Low
626,2024-02-12,ACC1017,1047.18,Utilities,False,False,False,0.0,Low
264,2024-02-12,ACC1018,1406.86,Groceries,False,False,False,0.0,Low
